curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,DP,0.7,14898,3035,0.7962813800510136,0.0007121433581556312,0.007024732883889601,1216.4789760136046
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,VW,0.7,14898,4470,0.6999597261377366,0.001608783899836825,0.00449725830255961,129.11929696565494
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,DP,0.8,14898,3035,0.7962813800510136,0.0007121433581556312,0.007024732883889601,1401.4297899557278
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,VW,0.8,14898,2980,0.7999731507584911,0.0007690072821519692,0.004711095520152768,158.01151003688574
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,DP,0.9,14898,1464,0.9017317760773258,0.00033319360636171433,0.013812599014667987,1380.8711129822768
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,VW,0.9,14898,1490,0.8999865753792455,0.0015434079985547752,0.007024732883889601,121.9886009930633
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,DP,0.5,14876,3283,0.7793089540198979,0.012275295198842923,0.013670234087247051,1187.8321660333313
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,VW,0.5,14876,7438,0.5,0.003292315565605634,0.003755970356644263,82.30969798751175
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,DP,0.7,14876,3283,0.7793089540198979,0.012275295198842923,0.013670234087247051,1375.3070670063607
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,VW,0.7,14876,4463,0.699986555525679,0.003292315565605634,0.003755970356644263,155.91309597948566
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,DP,0.8,14876,3283,0.7793089540198979,0.012275295198842923,0.013670234087247051,1433.0722559825517
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,VW,0.8,14876,2976,0.7999462221027158,0.0004390627466802816,0.003755970356644263,168.37339499033988
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,DP,0.9,14876,1555,0.8954692121538048,0.0003294359294090008,0.0066440000000014265,1529.3359369970858
OVERPASS_MEDIUM_10,Mechanical,overpass_tiles,medium,VW,0.9,14876,1488,0.8999731110513579,0.0011197943409684168,0.0066440000000014265,200.1585919642821
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,DP,0.5,14878,3174,0.7866648743110634,0.002089503881200963,0.0076545623689415025,1788.5835390188731
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,VW,0.5,14878,7439,0.5,0.002905820505186122,0.0076545623689415025,116.76389595959336
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,DP,0.7,14878,3174,0.7866648743110634,0.002089503881200963,0.0076545623689415025,1898.722771962639
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,VW,0.7,14878,4464,0.6999596719989245,0.0013903195675736113,0.0076545623689415025,140.8762939972803
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,DP,0.8,14878,3174,0.7866648743110634,0.002089503881200963,0.0076545623689415025,2002.3714679991826
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,VW,0.8,14878,2976,0.7999731146659497,0.0006012594947252817,0.0076545623689415025,172.9422920034267
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,DP,0.9,14878,1532,0.8970291705874446,0.0003154043702825261,0.008492036799257639,2149.745194008574
